Year,Origin,Destination,Number,LongOrigin,LatOrigin,LongDest,LatDest
2020,Vietnam,Saint Vincent and the Grenadines,0,108.277199,14.058324,-61.287228,12.984305
2020,Vietnam,Samoa,0,108.277199,14.058324,-172.104629,-13.759029
2020,Vietnam,San Marino,0,108.277199,14.058324,12.457777,43.94236
2020,Vietnam,Sao Tome and Principe,0,108.277199,14.058324,6.613081,0.18636
2020,Vietnam,Saudi Arabia,0,108.277199,14.058324,45.079162,23.885942
2020,Vietnam,Senegal,0,108.277199,14.058324,-14.452362,14.497401
2020,Vietnam,Serbia,0,108.277199,14.058324,21.005859,44.016521
2020,Vietnam,Seychelles,0,108.277199,14.058324,55.491977,-4.679574
2020,Vietnam,Sierra Leone,0,108.277199,14.058324,-11.779889,8.460555
2020,Vietnam,Singapore,0,108.277199,14.058324,103.819836,1.352083
2020,Vietnam,Sint Maarten (Dutch part),0,108.277199,14.058324,#N/A,#N/A
2020,Vietnam,Slovakia,2373,108.277199,14.058324,19.699024,48.669026
2020,Vietnam,Slovenia,24,108.277199,14.058324,14.995463,46.151241
2020,Vietnam,Solomon Islands,0,108.277199,14.058324,160.156194,-9.64571
2020,Vietnam,Somalia,0,108.277199,14.058324,46.199616,5.152149
2020,Vietnam,South Africa,192,108.277199,14.058324,22.937506,-30.559482
2020,Vietnam,South Korea,177274,108.277199,14.058324,127.766922,35.907757
2020,Vietnam,South Sudan,0,108.277199,14.058324,30.217636,12.862807
2020,Vietnam,Spain,2205,108.277199,14.058324,-3.74922,40.463667
2020,Vietnam,Sri Lanka,0,108.277199,14.058324,80.771797,7.873054
2020,Vietnam,Sudan,0,108.277199,14.058324,#N/A,#N/A
2020,Vietnam,Suriname,0,108.277199,14.058324,-56.027783,3.919305
2020,Vietnam,Sweden,20245,108.277199,14.058324,18.643501,60.128161
2020,Vietnam,Switzerland,12263,108.277199,14.058324,8.227512,46.818188
2020,Vietnam,Syria,0,108.277199,14.058324,38.996815,34.802075
2020,Vietnam,Taiwan,0,108.277199,14.058324,120.960515,23.69781
2020,Vietnam,Tajikistan,0,108.277199,14.058324,71.276093,38.861034
2020,Vietnam,Tanzania,0,108.277199,14.058324,34.888822,-6.369028
2020,Vietnam,Thailand,7322,108.277199,14.058324,100.992541,15.870032
2020,Vietnam,Timor-Leste,204,108.277199,14.058324,125.727539,-8.874217
2020,Vietnam,Togo,0,108.277199,14.058324,0.824782,8.619543
2020,Vietnam,Tokelau,0,108.277199,14.058324,-171.855881,-8.967363
2020,Vietnam,Tonga,0,108.277199,14.058324,-175.198242,-21.178986
2020,Vietnam,Trinidad and Tobago,0,108.277199,14.058324,-61.222503,10.691803
2020,Vietnam,Tunisia,0,108.277199,14.058324,9.537499,33.886917
2020,Vietnam,Turkey,39,108.277199,14.058324,35.243322,38.963745
2020,Vietnam,Turkmenistan,0,108.277199,14.058324,59.556278,38.969719
2020,Vietnam,Turks and Caicos Islands,0,108.277199,14.058324,-71.797928,21.694025
2020,Vietnam,Tuvalu,0,108.277199,14.058324,177.64933,-7.109535
2020,Vietnam,Uganda,0,108.277199,14.058324,32.290275,1.373333
2020,Vietnam,Ukraine,12596,108.277199,14.058324,31.16558,48.379433
2020,Vietnam,United Arab Emirates,0,108.277199,14.058324,53.847818,23.424076
2020,Vietnam,United Kingdom,35168,108.277199,14.058324,-3.435973,55.378051
2020,Vietnam,United States,1403193,108.277199,14.058324,-95.712891,37.09024
2020,Vietnam,United States Virgin Islands,0,108.277199,14.058324,#N/A,#N/A
2020,Vietnam,Uruguay,0,108.277199,14.058324,-55.765835,-32.522779
2020,Vietnam,Uzbekistan,0,108.277199,14.058324,64.585262,41.377491
2020,Vietnam,Vanuatu,0,108.277199,14.058324,166.959158,-15.376706
2020,Vietnam,Vatican,0,108.277199,14.058324,#N/A,#N/A
2020,Vietnam,Venezuela,10,108.277199,14.058324,-66.58973,6.42375
2020,Vietnam,Vietnam,76767,108.277199,14.058324,108.277199,14.058324
2020,Vietnam,Wallis and Futuna,0,108.277199,14.058324,-177.156097,-13.768752
2020,Vietnam,Western Sahara,0,108.277199,14.058324,-12.885834,24.215527
2020,Vietnam,Yemen,14,108.277199,14.058324,48.516388,15.552727
2020,Vietnam,Zambia,0,108.277199,14.058324,27.849332,-13.133897
2020,Vietnam,Zimbabwe,0,108.277199,14.058324,29.154857,-19.015438
2020,Wallis and Futuna,Afghanistan,0,-177.156097,-13.768752,67.709953,33.93911
2020,Wallis and Futuna,Albania,0,-177.156097,-13.768752,20.168331,41.153332
2020,Wallis and Futuna,Algeria,0,-177.156097,-13.768752,1.659626,28.033886
2020,Wallis and Futuna,American Samoa,0,-177.156097,-13.768752,-170.132217,-14.270972
2020,Wallis and Futuna,Andorra,0,-177.156097,-13.768752,1.601554,42.546245
2020,Wallis and Futuna,Angola,0,-177.156097,-13.768752,17.873887,-11.202692
2020,Wallis and Futuna,Anguilla,0,-177.156097,-13.768752,-63.068615,18.220554
2020,Wallis and Futuna,Antigua and Barbuda,0,-177.156097,-13.768752,-61.796428,17.060816
2020,Wallis and Futuna,Argentina,0,-177.156097,-13.768752,-63.616672,-38.416097
2020,Wallis and Futuna,Armenia,0,-177.156097,-13.768752,45.038189,40.069099
2020,Wallis and Futuna,Aruba,0,-177.156097,-13.768752,-69.968338,12.52111
2020,Wallis and Futuna,Australia,0,-177.156097,-13.768752,133.775136,-25.274398
2020,Wallis and Futuna,Austria,0,-177.156097,-13.768752,14.550072,47.516231
2020,Wallis and Futuna,Azerbaijan,0,-177.156097,-13.768752,47.576927,40.143105
2020,Wallis and Futuna,Bahamas,0,-177.156097,-13.768752,-77.39628,25.03428
2020,Wallis and Futuna,Bahrain,0,-177.156097,-13.768752,50.637772,25.930414
2020,Wallis and Futuna,Bangladesh,0,-177.156097,-13.768752,90.356331,23.684994
2020,Wallis and Futuna,Barbados,0,-177.156097,-13.768752,-59.543198,13.193887
2020,Wallis and Futuna,Belarus,0,-177.156097,-13.768752,27.953389,53.709807
2020,Wallis and Futuna,Belgium,2,-177.156097,-13.768752,4.469936,50.503887
2020,Wallis and Futuna,Belize,0,-177.156097,-13.768752,-88.49765,17.189877
2020,Wallis and Futuna,Benin,0,-177.156097,-13.768752,2.315834,9.30769
2020,Wallis and Futuna,Bermuda,0,-177.156097,-13.768752,-64.75737,32.321384
2020,Wallis and Futuna,Bhutan,0,-177.156097,-13.768752,90.433601,27.514162
2020,Wallis and Futuna,Bolivia,0,-177.156097,-13.768752,-63.588653,-16.290154
2020,Wallis and Futuna,Bonaire Sint Eustatius and Saba,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Bosnia and Herzegovina,0,-177.156097,-13.768752,17.679076,43.915886
2020,Wallis and Futuna,Botswana,0,-177.156097,-13.768752,24.684866,-22.328474
2020,Wallis and Futuna,Brazil,0,-177.156097,-13.768752,-51.92528,-14.235004
2020,Wallis and Futuna,British Virgin Islands,0,-177.156097,-13.768752,-64.639968,18.420695
2020,Wallis and Futuna,Brunei,0,-177.156097,-13.768752,114.727669,4.535277
2020,Wallis and Futuna,Bulgaria,0,-177.156097,-13.768752,25.48583,42.733883
2020,Wallis and Futuna,Burkina Faso,0,-177.156097,-13.768752,-1.561593,12.238333
2020,Wallis and Futuna,Burundi,0,-177.156097,-13.768752,29.918886,-3.373056
2020,Wallis and Futuna,Cambodia,0,-177.156097,-13.768752,104.990963,12.565679
2020,Wallis and Futuna,Cameroon,0,-177.156097,-13.768752,12.354722,7.369722
2020,Wallis and Futuna,Canada,0,-177.156097,-13.768752,-106.346771,56.130366
2020,Wallis and Futuna,Cape Verde,0,-177.156097,-13.768752,-24.013197,16.002082
2020,Wallis and Futuna,Caribbean,11,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Cayman Islands,0,-177.156097,-13.768752,-80.566956,19.513469
2020,Wallis and Futuna,Central African Republic,0,-177.156097,-13.768752,20.939444,6.611111
2020,Wallis and Futuna,Chad,0,-177.156097,-13.768752,18.732207,15.454166
2020,Wallis and Futuna,Channel Islands,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Chile,0,-177.156097,-13.768752,-71.542969,-35.675147
2020,Wallis and Futuna,China,0,-177.156097,-13.768752,104.195397,35.86166
2020,Wallis and Futuna,Colombia,0,-177.156097,-13.768752,-74.297333,4.570868
2020,Wallis and Futuna,Comoros,0,-177.156097,-13.768752,43.872219,-11.875001
2020,Wallis and Futuna,Congo,0,-177.156097,-13.768752,21.758664,-4.038333
2020,Wallis and Futuna,Cook Islands,0,-177.156097,-13.768752,-159.777671,-21.236736
2020,Wallis and Futuna,Costa Rica,0,-177.156097,-13.768752,-83.753428,9.748917
2020,Wallis and Futuna,Cote d'Ivoire,0,-177.156097,-13.768752,-5.54708,7.539989
2020,Wallis and Futuna,Croatia,0,-177.156097,-13.768752,15.2,45.1
2020,Wallis and Futuna,Cuba,0,-177.156097,-13.768752,-77.781167,21.521757
2020,Wallis and Futuna,Curacao,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Cyprus,0,-177.156097,-13.768752,33.429859,35.126413
2020,Wallis and Futuna,Czechia,0,-177.156097,-13.768752,15.472962,49.817492
2020,Wallis and Futuna,Democratic Republic of Congo,0,-177.156097,-13.768752,15.827659,-0.228021
2020,Wallis and Futuna,Denmark,0,-177.156097,-13.768752,9.501785,56.26392
2020,Wallis and Futuna,Djibouti,0,-177.156097,-13.768752,42.590275,11.825138
2020,Wallis and Futuna,Dominica,0,-177.156097,-13.768752,-61.370976,15.414999
2020,Wallis and Futuna,Dominican Republic,11,-177.156097,-13.768752,-70.162651,18.735693
2020,Wallis and Futuna,Ecuador,0,-177.156097,-13.768752,-78.183406,-1.831239
2020,Wallis and Futuna,Egypt,0,-177.156097,-13.768752,30.802498,26.820553
2020,Wallis and Futuna,El Salvador,0,-177.156097,-13.768752,-88.89653,13.794185
2020,Wallis and Futuna,Equatorial Guinea,0,-177.156097,-13.768752,10.267895,1.650801
2020,Wallis and Futuna,Eritrea,0,-177.156097,-13.768752,39.782334,15.179384
2020,Wallis and Futuna,Estonia,0,-177.156097,-13.768752,25.013607,58.595272
2020,Wallis and Futuna,Eswatini,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Ethiopia,0,-177.156097,-13.768752,40.489673,9.145
2020,Wallis and Futuna,Faeroe Islands,0,-177.156097,-13.768752,-6.911806,61.892635
2020,Wallis and Futuna,Falkland Islands,0,-177.156097,-13.768752,-59.523613,-51.796253
2020,Wallis and Futuna,Fiji,0,-177.156097,-13.768752,179.414413,-16.578193
2020,Wallis and Futuna,Finland,0,-177.156097,-13.768752,25.748151,61.92411
2020,Wallis and Futuna,France,0,-177.156097,-13.768752,2.213749,46.227638
2020,Wallis and Futuna,French Guiana,0,-177.156097,-13.768752,-53.125782,3.933889
2020,Wallis and Futuna,French Polynesia,35,-177.156097,-13.768752,-149.406843,-17.679742
2020,Wallis and Futuna,Gabon,0,-177.156097,-13.768752,11.609444,-0.803689
2020,Wallis and Futuna,Gambia,0,-177.156097,-13.768752,-15.310139,13.443182
2020,Wallis and Futuna,Georgia,0,-177.156097,-13.768752,43.356892,42.315407
2020,Wallis and Futuna,Germany,0,-177.156097,-13.768752,10.451526,51.165691
2020,Wallis and Futuna,Ghana,0,-177.156097,-13.768752,-1.023194,7.946527
2020,Wallis and Futuna,Gibraltar,0,-177.156097,-13.768752,-5.345374,36.137741
2020,Wallis and Futuna,Greece,0,-177.156097,-13.768752,21.824312,39.074208
2020,Wallis and Futuna,Greenland,0,-177.156097,-13.768752,-42.604303,71.706936
2020,Wallis and Futuna,Grenada,0,-177.156097,-13.768752,-61.604171,12.262776
2020,Wallis and Futuna,Guadeloupe,0,-177.156097,-13.768752,-62.067641,16.995971
2020,Wallis and Futuna,Guam,0,-177.156097,-13.768752,144.793731,13.444304
2020,Wallis and Futuna,Guatemala,0,-177.156097,-13.768752,-90.230759,15.783471
2020,Wallis and Futuna,Guinea,0,-177.156097,-13.768752,-9.696645,9.945587
2020,Wallis and Futuna,Guinea-Bissau,0,-177.156097,-13.768752,-15.180413,11.803749
2020,Wallis and Futuna,Guyana,0,-177.156097,-13.768752,-58.93018,4.860416
2020,Wallis and Futuna,Haiti,0,-177.156097,-13.768752,-72.285215,18.971187
2020,Wallis and Futuna,Honduras,0,-177.156097,-13.768752,-86.241905,15.199999
2020,Wallis and Futuna,Hong Kong,0,-177.156097,-13.768752,114.109497,22.396428
2020,Wallis and Futuna,Hungary,0,-177.156097,-13.768752,19.503304,47.162494
2020,Wallis and Futuna,Iceland,0,-177.156097,-13.768752,-19.020835,64.963051
2020,Wallis and Futuna,India,0,-177.156097,-13.768752,78.96288,20.593684
2020,Wallis and Futuna,Indonesia,0,-177.156097,-13.768752,113.921327,-0.789275
2020,Wallis and Futuna,Iran,0,-177.156097,-13.768752,53.688046,32.427908
2020,Wallis and Futuna,Iraq,0,-177.156097,-13.768752,43.679291,33.223191
2020,Wallis and Futuna,Ireland,0,-177.156097,-13.768752,-8.24389,53.41291
2020,Wallis and Futuna,Isle of Man,0,-177.156097,-13.768752,-4.548056,54.236107
2020,Wallis and Futuna,Israel,0,-177.156097,-13.768752,34.851612,31.046051
2020,Wallis and Futuna,Italy,0,-177.156097,-13.768752,12.56738,41.87194
2020,Wallis and Futuna,Jamaica,0,-177.156097,-13.768752,-77.297508,18.109581
2020,Wallis and Futuna,Japan,0,-177.156097,-13.768752,138.252924,36.204824
2020,Wallis and Futuna,Jordan,0,-177.156097,-13.768752,36.238414,30.585164
2020,Wallis and Futuna,Kazakhstan,0,-177.156097,-13.768752,66.923684,48.019573
2020,Wallis and Futuna,Kenya,0,-177.156097,-13.768752,37.906193,-0.023559
2020,Wallis and Futuna,Kiribati,0,-177.156097,-13.768752,-168.734039,-3.370417
2020,Wallis and Futuna,Kuwait,0,-177.156097,-13.768752,47.481766,29.31166
2020,Wallis and Futuna,Kyrgyzstan,0,-177.156097,-13.768752,74.766098,41.20438
2020,Wallis and Futuna,Laos,0,-177.156097,-13.768752,102.495496,19.85627
2020,Wallis and Futuna,Latvia,0,-177.156097,-13.768752,24.603189,56.879635
2020,Wallis and Futuna,Lebanon,0,-177.156097,-13.768752,35.862285,33.854721
2020,Wallis and Futuna,Lesotho,0,-177.156097,-13.768752,28.233608,-29.609988
2020,Wallis and Futuna,Liberia,0,-177.156097,-13.768752,-9.429499,6.428055
2020,Wallis and Futuna,Libya,0,-177.156097,-13.768752,17.228331,26.3351
2020,Wallis and Futuna,Liechtenstein,0,-177.156097,-13.768752,9.555373,47.166
2020,Wallis and Futuna,Lithuania,0,-177.156097,-13.768752,23.881275,55.169438
2020,Wallis and Futuna,Luxembourg,0,-177.156097,-13.768752,6.129583,49.815273
2020,Wallis and Futuna,Macao,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Madagascar,0,-177.156097,-13.768752,46.869107,-18.766947
2020,Wallis and Futuna,Malawi,0,-177.156097,-13.768752,34.301525,-13.254308
2020,Wallis and Futuna,Malaysia,0,-177.156097,-13.768752,101.975766,4.210484
2020,Wallis and Futuna,Maldives,0,-177.156097,-13.768752,73.22068,3.202778
2020,Wallis and Futuna,Mali,0,-177.156097,-13.768752,-3.996166,17.570692
2020,Wallis and Futuna,Malta,0,-177.156097,-13.768752,14.375416,35.937496
2020,Wallis and Futuna,Marshall Islands,0,-177.156097,-13.768752,171.184478,7.131474
2020,Wallis and Futuna,Martinique,0,-177.156097,-13.768752,-61.024174,14.641528
2020,Wallis and Futuna,Mauritania,0,-177.156097,-13.768752,-10.940835,21.00789
2020,Wallis and Futuna,Mauritius,0,-177.156097,-13.768752,57.552152,-20.348404
2020,Wallis and Futuna,Mayotte,0,-177.156097,-13.768752,45.166244,-12.8275
2020,Wallis and Futuna,Mexico,0,-177.156097,-13.768752,-102.552784,23.634501
2020,Wallis and Futuna,Micronesia (country),0,-177.156097,-13.768752,150.550812,7.425554
2020,Wallis and Futuna,Moldova,0,-177.156097,-13.768752,28.369885,47.411631
2020,Wallis and Futuna,Monaco,0,-177.156097,-13.768752,7.412841,43.750298
2020,Wallis and Futuna,Mongolia,0,-177.156097,-13.768752,103.846656,46.862496
2020,Wallis and Futuna,Montenegro,0,-177.156097,-13.768752,19.37439,42.708678
2020,Wallis and Futuna,Montserrat,0,-177.156097,-13.768752,-62.187366,16.742498
2020,Wallis and Futuna,Morocco,0,-177.156097,-13.768752,-7.09262,31.791702
2020,Wallis and Futuna,Mozambique,0,-177.156097,-13.768752,35.529562,-18.665695
2020,Wallis and Futuna,Myanmar,0,-177.156097,-13.768752,95.956223,21.913965
2020,Wallis and Futuna,Namibia,0,-177.156097,-13.768752,18.49041,-22.95764
2020,Wallis and Futuna,Nauru,0,-177.156097,-13.768752,166.931503,-0.522778
2020,Wallis and Futuna,Nepal,0,-177.156097,-13.768752,84.124008,28.394857
2020,Wallis and Futuna,Netherlands,0,-177.156097,-13.768752,5.291266,52.132633
2020,Wallis and Futuna,New Caledonia,11867,-177.156097,-13.768752,165.618042,-20.904305
2020,Wallis and Futuna,New Zealand,0,-177.156097,-13.768752,174.885971,-40.900557
2020,Wallis and Futuna,Nicaragua,0,-177.156097,-13.768752,-85.207229,12.865416
2020,Wallis and Futuna,Niger,0,-177.156097,-13.768752,8.081666,17.607789
2020,Wallis and Futuna,Nigeria,0,-177.156097,-13.768752,8.675277,9.081999
2020,Wallis and Futuna,Niue,0,-177.156097,-13.768752,-169.867233,-19.054445
2020,Wallis and Futuna,North Korea,0,-177.156097,-13.768752,127.510093,40.339852
2020,Wallis and Futuna,North Macedonia,0,-177.156097,-13.768752,21.745275,41.608635
2020,Wallis and Futuna,Northern Mariana Islands,0,-177.156097,-13.768752,145.38469,17.33083
2020,Wallis and Futuna,Norway,0,-177.156097,-13.768752,8.468946,60.472024
2020,Wallis and Futuna,Oman,0,-177.156097,-13.768752,55.923255,21.512583
2020,Wallis and Futuna,Pakistan,0,-177.156097,-13.768752,69.345116,30.375321
2020,Wallis and Futuna,Palau,0,-177.156097,-13.768752,134.58252,7.51498
2020,Wallis and Futuna,Palestine,0,-177.156097,-13.768752,35.233154,31.952162
2020,Wallis and Futuna,Panama,0,-177.156097,-13.768752,-80.782127,8.537981
2020,Wallis and Futuna,Papua New Guinea,0,-177.156097,-13.768752,143.95555,-6.314993
2020,Wallis and Futuna,Paraguay,0,-177.156097,-13.768752,-58.443832,-23.442503
2020,Wallis and Futuna,Peru,0,-177.156097,-13.768752,-75.015152,-9.189967
2020,Wallis and Futuna,Philippines,0,-177.156097,-13.768752,121.774017,12.879721
2020,Wallis and Futuna,Poland,0,-177.156097,-13.768752,19.145136,51.919438
2020,Wallis and Futuna,Polynesia,35,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Portugal,0,-177.156097,-13.768752,-8.224454,39.399872
2020,Wallis and Futuna,Puerto Rico,0,-177.156097,-13.768752,-66.590149,18.220833
2020,Wallis and Futuna,Qatar,0,-177.156097,-13.768752,51.183884,25.354826
2020,Wallis and Futuna,Reunion,0,-177.156097,-13.768752,55.536384,-21.115141
2020,Wallis and Futuna,Romania,2,-177.156097,-13.768752,24.96676,45.943161
2020,Wallis and Futuna,Russia,0,-177.156097,-13.768752,105.318756,61.52401
2020,Wallis and Futuna,Rwanda,0,-177.156097,-13.768752,29.873888,-1.940278
2020,Wallis and Futuna,Saint Barthlemy,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Saint Helena,0,-177.156097,-13.768752,-10.030696,-24.143474
2020,Wallis and Futuna,Saint Kitts and Nevis,0,-177.156097,-13.768752,-62.782998,17.357822
2020,Wallis and Futuna,Saint Lucia,0,-177.156097,-13.768752,-60.978893,13.909444
2020,Wallis and Futuna,Saint Martin (French part),0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Saint Pierre and Miquelon,0,-177.156097,-13.768752,-56.27111,46.941936
2020,Wallis and Futuna,Saint Vincent and the Grenadines,0,-177.156097,-13.768752,-61.287228,12.984305
2020,Wallis and Futuna,Samoa,0,-177.156097,-13.768752,-172.104629,-13.759029
2020,Wallis and Futuna,San Marino,0,-177.156097,-13.768752,12.457777,43.94236
2020,Wallis and Futuna,Sao Tome and Principe,0,-177.156097,-13.768752,6.613081,0.18636
2020,Wallis and Futuna,Saudi Arabia,0,-177.156097,-13.768752,45.079162,23.885942
2020,Wallis and Futuna,Senegal,0,-177.156097,-13.768752,-14.452362,14.497401
2020,Wallis and Futuna,Serbia,0,-177.156097,-13.768752,21.005859,44.016521
2020,Wallis and Futuna,Seychelles,0,-177.156097,-13.768752,55.491977,-4.679574
2020,Wallis and Futuna,Sierra Leone,0,-177.156097,-13.768752,-11.779889,8.460555
2020,Wallis and Futuna,Singapore,0,-177.156097,-13.768752,103.819836,1.352083
2020,Wallis and Futuna,Sint Maarten (Dutch part),0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Slovakia,0,-177.156097,-13.768752,19.699024,48.669026
2020,Wallis and Futuna,Slovenia,0,-177.156097,-13.768752,14.995463,46.151241
2020,Wallis and Futuna,Solomon Islands,0,-177.156097,-13.768752,160.156194,-9.64571
2020,Wallis and Futuna,Somalia,0,-177.156097,-13.768752,46.199616,5.152149
2020,Wallis and Futuna,South Africa,0,-177.156097,-13.768752,22.937506,-30.559482
2020,Wallis and Futuna,South Korea,0,-177.156097,-13.768752,127.766922,35.907757
2020,Wallis and Futuna,South Sudan,0,-177.156097,-13.768752,30.217636,12.862807
2020,Wallis and Futuna,Spain,0,-177.156097,-13.768752,-3.74922,40.463667
2020,Wallis and Futuna,Sri Lanka,0,-177.156097,-13.768752,80.771797,7.873054
2020,Wallis and Futuna,Sudan,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Suriname,0,-177.156097,-13.768752,-56.027783,3.919305
2020,Wallis and Futuna,Sweden,0,-177.156097,-13.768752,18.643501,60.128161
2020,Wallis and Futuna,Switzerland,0,-177.156097,-13.768752,8.227512,46.818188
2020,Wallis and Futuna,Syria,0,-177.156097,-13.768752,38.996815,34.802075
2020,Wallis and Futuna,Taiwan,0,-177.156097,-13.768752,120.960515,23.69781
2020,Wallis and Futuna,Tajikistan,0,-177.156097,-13.768752,71.276093,38.861034
2020,Wallis and Futuna,Tanzania,0,-177.156097,-13.768752,34.888822,-6.369028
2020,Wallis and Futuna,Thailand,0,-177.156097,-13.768752,100.992541,15.870032
2020,Wallis and Futuna,Timor-Leste,0,-177.156097,-13.768752,125.727539,-8.874217
2020,Wallis and Futuna,Togo,0,-177.156097,-13.768752,0.824782,8.619543
2020,Wallis and Futuna,Tokelau,0,-177.156097,-13.768752,-171.855881,-8.967363
2020,Wallis and Futuna,Tonga,0,-177.156097,-13.768752,-175.198242,-21.178986
2020,Wallis and Futuna,Trinidad and Tobago,0,-177.156097,-13.768752,-61.222503,10.691803
2020,Wallis and Futuna,Tunisia,0,-177.156097,-13.768752,9.537499,33.886917
2020,Wallis and Futuna,Turkey,0,-177.156097,-13.768752,35.243322,38.963745
2020,Wallis and Futuna,Turkmenistan,0,-177.156097,-13.768752,59.556278,38.969719
2020,Wallis and Futuna,Turks and Caicos Islands,0,-177.156097,-13.768752,-71.797928,21.694025
2020,Wallis and Futuna,Tuvalu,0,-177.156097,-13.768752,177.64933,-7.109535
2020,Wallis and Futuna,Uganda,0,-177.156097,-13.768752,32.290275,1.373333
2020,Wallis and Futuna,Ukraine,0,-177.156097,-13.768752,31.16558,48.379433
2020,Wallis and Futuna,United Arab Emirates,0,-177.156097,-13.768752,53.847818,23.424076
2020,Wallis and Futuna,United Kingdom,0,-177.156097,-13.768752,-3.435973,55.378051
2020,Wallis and Futuna,United States,0,-177.156097,-13.768752,-95.712891,37.09024
2020,Wallis and Futuna,United States Virgin Islands,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Uruguay,0,-177.156097,-13.768752,-55.765835,-32.522779
2020,Wallis and Futuna,Uzbekistan,0,-177.156097,-13.768752,64.585262,41.377491
2020,Wallis and Futuna,Vanuatu,0,-177.156097,-13.768752,166.959158,-15.376706
2020,Wallis and Futuna,Vatican,0,-177.156097,-13.768752,#N/A,#N/A
2020,Wallis and Futuna,Venezuela,0,-177.156097,-13.768752,-66.58973,6.42375
2020,Wallis and Futuna,Vietnam,0,-177.156097,-13.768752,108.277199,14.058324
2020,Wallis and Futuna,Wallis and Futuna,2040,-177.156097,-13.768752,-177.156097,-13.768752
2020,Wallis and Futuna,Western Sahara,0,-177.156097,-13.768752,-12.885834,24.215527
2020,Wallis and Futuna,Yemen,0,-177.156097,-13.768752,48.516388,15.552727
2020,Wallis and Futuna,Zambia,0,-177.156097,-13.768752,27.849332,-13.133897
2020,Wallis and Futuna,Zimbabwe,0,-177.156097,-13.768752,29.154857,-19.015438
2020,Western Sahara,Afghanistan,0,-12.885834,24.215527,67.709953,33.93911
2020,Western Sahara,Albania,0,-12.885834,24.215527,20.168331,41.153332
2020,Western Sahara,Algeria,162952,-12.885834,24.215527,1.659626,28.033886
2020,Western Sahara,American Samoa,0,-12.885834,24.215527,-170.132217,-14.270972
2020,Western Sahara,Andorra,0,-12.885834,24.215527,1.601554,42.546245
2020,Western Sahara,Angola,0,-12.885834,24.215527,17.873887,-11.202692
2020,Western Sahara,Anguilla,0,-12.885834,24.215527,-63.068615,18.220554
2020,Western Sahara,Antigua and Barbuda,0,-12.885834,24.215527,-61.796428,17.060816
2020,Western Sahara,Argentina,0,-12.885834,24.215527,-63.616672,-38.416097
2020,Western Sahara,Armenia,0,-12.885834,24.215527,45.038189,40.069099
2020,Western Sahara,Aruba,0,-12.885834,24.215527,-69.968338,12.52111
2020,Western Sahara,Australia,0,-12.885834,24.215527,133.775136,-25.274398
2020,Western Sahara,Austria,4,-12.885834,24.215527,14.550072,47.516231
2020,Western Sahara,Azerbaijan,0,-12.885834,24.215527,47.576927,40.143105
2020,Western Sahara,Bahamas,0,-12.885834,24.215527,-77.39628,25.03428
2020,Western Sahara,Bahrain,0,-12.885834,24.215527,50.637772,25.930414
2020,Western Sahara,Bangladesh,0,-12.885834,24.215527,90.356331,23.684994
2020,Western Sahara,Barbados,0,-12.885834,24.215527,-59.543198,13.193887
2020,Western Sahara,Belarus,0,-12.885834,24.215527,27.953389,53.709807
2020,Western Sahara,Belgium,41,-12.885834,24.215527,4.469936,50.503887
2020,Western Sahara,Belize,0,-12.885834,24.215527,-88.49765,17.189877
2020,Western Sahara,Benin,0,-12.885834,24.215527,2.315834,9.30769
2020,Western Sahara,Bermuda,0,-12.885834,24.215527,-64.75737,32.321384
2020,Western Sahara,Bhutan,0,-12.885834,24.215527,90.433601,27.514162
2020,Western Sahara,Bolivia,0,-12.885834,24.215527,-63.588653,-16.290154
2020,Western Sahara,Bonaire Sint Eustatius and Saba,0,-12.885834,24.215527,#N/A,#N/A
2020,Western Sahara,Bosnia and Herzegovina,0,-12.885834,24.215527,17.679076,43.915886
2020,Western Sahara,Botswana,0,-12.885834,24.215527,24.684866,-22.328474
2020,Western Sahara,Brazil,0,-12.885834,24.215527,-51.92528,-14.235004
2020,Western Sahara,British Virgin Islands,0,-12.885834,24.215527,-64.639968,18.420695
2020,Western Sahara,Brunei,0,-12.885834,24.215527,114.727669,4.535277
2020,Western Sahara,Bulgaria,0,-12.885834,24.215527,25.48583,42.733883
2020,Western Sahara,Burkina Faso,0,-12.885834,24.215527,-1.561593,12.238333
2020,Western Sahara,Burundi,0,-12.885834,24.215527,29.918886,-3.373056
2020,Western Sahara,Cambodia,0,-12.885834,24.215527,104.990963,12.565679
2020,Western Sahara,Cameroon,0,-12.885834,24.215527,12.354722,7.369722
